hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,mean_rent,district,age,ping,pred_ping,diff
894ba0b49cfffff,121.4880264170849,25.14190093784528,1.0,1.0,1.0,2.0,0.8,5.0,2.0,2.0,1.0,1.0,1.0,37.262,0.0,4.0,0.0,0.0,0.0,0.0,4.1743276234293855e-6,49.9495627,1.0283727376965008,248.813,1229.362,0.59608,30.04,69.67105732,69.24761646310634,-0.42344085689366295
894ba0a4e07ffff,121.55780959015613,25.03456129926936,3.0,1.0,0.0,1.0,0.417,12.0,3.0,2.0,1.0,1.0,1.0,32.295,4.0,11.0,0.0,1.0,7.0,20.0,-1.011071147546002e-6,64.6845481,1.1578096660478916,224.164,2055.044,0.40066,23.623,82.98549740000001,81.81304202965646,-1.172455370343556
894ba0a40c3ffff,121.51027799654298,25.04210098881373,7.0,1.0,0.0,1.0,0.409,22.0,2.0,2.0,1.0,1.0,0.0,20.564,1.0,0.0,0.0,0.0,7.0,1.0,-2.928940629843229e-6,73.5918367,1.2425535261887273,109.547,2031.244,0.00286,30.1,125.36552282,126.11597723119847,0.7504544111984757
894ba0a4c3bffff,121.56939396707776,25.05218999229939,1.0,1.0,0.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,17.421,2.0,8.0,0.0,3.0,4.0,1.0,2.3630999437366423e-6,54.58571430000001,1.3448001818961128,267.478,2046.118,0.15267,41.064,64.29053724,54.313190425849875,-9.977346814150131
894ba569283ffff,121.5228790145008,25.122071008720468,1.0,1.0,2.0,2.0,0.2,5.0,3.0,2.0,2.0,1.0,1.0,54.77,0.0,4.0,0.0,2.0,7.0,3.0,-0.0000104151871909,86.5,1.0283727376965008,129.452,1698.753,0.59608,28.095,57.074637,66.07438270873253,8.999745708732526
894ba1d36a3ffff,121.59780199713902,25.08546199886382,2.0,1.0,0.0,5.0,0.4,5.0,2.0,2.0,2.0,1.0,1.0,34.863,0.0,5.0,0.0,1.0,2.0,7.0,-1.6773343271311966e-6,63.0830904,1.3570544322769913,235.976,1479.396,0.58423,30.812,46.84054136,51.85492058591727,5.014379225917267
894ba0a6387ffff,121.50987801212348,25.08145699979805,1.0,1.0,0.0,1.0,0.727,11.0,3.0,2.0,2.0,1.0,0.0,35.129,1.0,5.0,0.0,1.0,2.0,1.0,5.070231054724397e-6,45.0708455,0.9819666023739572,200.925,1308.955,0.65284,31.939,79.02250436,74.91039839487864,-4.1121059651213585
894ba0a4997ffff,121.59881897345132,25.054905016466464,1.0,1.0,1.0,1.0,0.727,22.0,2.0,2.0,2.0,1.0,0.0,36.015,0.0,2.0,0.0,1.0,5.0,2.0,2.754537113293595e-6,50.3842566,1.1427165495169065,158.134,1130.617,0.22945,36.071,94.55149986,93.93944169318813,-0.6120581668118774
894ba0a6acbffff,121.5387600388093,25.06468200360642,2.0,1.0,0.0,5.0,0.6,5.0,3.0,2.0,2.0,1.0,1.0,31.638,3.0,9.0,0.0,0.0,5.0,2.0,3.746422490880496e-6,48.9670554,1.344965233176035,245.615,1799.307,0.31615,34.37,44.25011648,54.61425697760877,10.364140497608766
894ba0a5c2fffff,121.53474401754085,25.005353007002427,1.0,1.0,2.0,1.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,55.07,0.0,0.0,0.0,0.0,2.0,0.0,-1.894113683563492e-6,67.103207,0.8766219253524274,197.799,1426.994,0.80751,35.236,79.88333468,71.00941201131482,-8.873922668685182
894ba0a42bbffff,121.51152675012058,25.025809046939184,1.0,1.0,0.0,1.0,0.273,11.0,2.0,2.0,2.0,1.0,0.0,20.349,0.0,11.0,1.0,1.0,6.0,8.0,1.7518624126091456e-6,55.721865900000005,1.2929162566198993,174.753,1628.672,0.00286,41.96,72.97619616,73.08412818361171,0.10793202361170984
894ba0a4c3bffff,121.56813802270597,25.05292101998484,1.0,1.0,0.0,5.0,0.6,5.0,3.0,1.0,1.0,1.0,1.0,20.522,0.0,12.0,0.0,1.0,9.0,10.0,2.3630999437366423e-6,54.58571430000001,1.3448001818961128,267.478,2046.118,0.15267,41.064,73.09388264,57.684693640694675,-15.409188999305329
894ba0a4197ffff,121.53725800176022,25.05589898445453,1.0,1.0,0.0,1.0,0.75,12.0,5.0,1.0,2.0,1.0,1.0,72.336,2.0,13.0,0.0,2.0,6.0,4.0,1.1761433523034334e-6,53.7381924,1.344965233176035,186.272,1823.021,0.31615,39.721,67.04790502,74.07107931319136,7.02317429319136
894ba0a580fffff,121.5427290376009,24.990148989013463,1.0,1.0,1.0,1.0,0.333,12.0,2.0,1.0,1.0,1.0,1.0,24.043,1.0,8.0,0.0,1.0,4.0,5.0,3.702661583451393e-7,63.0655977,0.8766219253524274,87.176,1651.322,0.80751,25.237,59.04224916000001,65.20642395991523,6.164174799915216
894ba0a40afffff,121.52427166036476,25.04442406640424,1.0,1.0,0.0,1.0,0.417,12.0,1.0,1.0,1.0,1.0,1.0,15.881,4.0,1.0,0.0,0.0,8.0,5.0,-3.5769482377991595e-6,67.2892128,1.2929162566198993,290.622,2686.607,0.00286,31.156,117.62366980000002,119.94572664038104,2.3220568403810233
894ba0a602fffff,121.50568354037868,25.087628006485115,1.0,1.0,0.0,5.0,0.75,4.0,2.0,2.0,1.0,1.0,1.0,21.287,2.0,17.0,0.0,0.0,1.0,0.0,5.3496748959857785e-6,43.103790100000005,0.9819666023739572,193.207,1418.335,0.65284,19.94,35.70297058,40.95012075614513,5.247150176145134
894ba0a6b97ffff,121.56970200201948,25.082367986944675,1.0,1.0,0.0,5.0,0.6,5.0,6.0,0.0,5.0,1.0,1.0,37.34,0.0,6.0,0.0,2.0,1.0,7.0,3.4758690771941806e-6,51.0620991,1.3570544322769913,248.35,1655.57,0.58423,34.323,46.38401038,52.72734157595894,6.343331195958939
894ba0a4e1bffff,121.55095688139596,25.030891115325915,1.0,1.0,0.0,2.0,0.429,7.0,2.0,1.0,1.0,1.0,1.0,24.052,0.0,9.0,2.0,0.0,4.0,16.0,-5.871279271535185e-6,72.2489796,1.259315372838953,228.366,2062.029,0.0,37.309,66.52360514,102.11099953248048,35.587394392480476
894ba0a462fffff,121.50575000862858,25.03338200740208,1.0,1.0,0.0,1.0,0.545,11.0,1.0,1.0,1.0,1.0,1.0,13.782,1.0,17.0,1.0,0.0,2.0,7.0,1.811074879903705e-7,61.6125364,1.201785851173782,152.799,1661.468,0.00286,36.47,74.01058098000001,67.14880029052871,-6.861780689471303
894ba0b49cfffff,121.4889690193762,25.142211003760902,1.0,1.0,0.0,2.0,0.3,10.0,3.0,2.0,2.0,1.0,1.0,40.868,0.0,8.0,0.0,2.0,8.0,0.0,4.1743276234293855e-6,49.9495627,1.0283727376965008,248.813,1229.362,0.59608,30.04,44.68086222,47.23833610325544,2.5574738832554402
894ba0a43cfffff,121.52610797506112,25.0240019871965,1.0,1.0,0.0,5.0,0.6,5.0,2.0,2.0,2.0,1.0,1.0,24.091,1.0,7.0,0.0,0.0,2.0,5.0,-4.413769251612692e-6,69.99416910000001,1.259315372838953,135.884,1946.131,0.0,33.287,96.71679886,78.24128332115185,-18.475515538848143
894ba0a4573ffff,121.52721222417247,25.056098859130863,40.0,1.0,0.0,1.0,0.478,23.0,1.0,2.0,1.0,1.0,0.0,17.654,3.0,12.0,0.0,2.0,4.0,9.0,2.6629140646649528e-6,52.700874600000006,1.344965233176035,282.639,2011.599,0.31615,34.987,128.69743864,127.2228282149352,-1.474610425064796
894ba0a4507ffff,121.52809197154272,25.061166004771906,2.0,2.0,1.0,2.0,0.857,7.0,4.0,2.0,2.0,1.0,1.0,45.544,1.0,28.0,1.0,0.0,9.0,2.0,2.687470594943577e-6,51.089212800000006,1.344965233176035,288.301,1815.259,0.31615,44.27,70.04196808,66.27649097641974,-3.7654771035802668
894ba0a6ac3ffff,121.53904996884012,25.0670939800642,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,34.119,3.0,9.0,0.0,0.0,5.0,2.0,4.175406567581517e-6,48.4265306,1.344965233176035,214.311,1686.706,0.31615,34.768,45.7225198,49.528438941883365,3.805919141883365
894ba0a489bffff,121.57224599345228,25.044529016616067,1.0,1.0,0.0,5.0,1.0,5.0,7.0,4.0,2.0,1.0,1.0,26.835,2.0,11.0,0.0,2.0,5.0,7.0,2.362970491754665e-6,54.094460600000005,1.123431180259538,197.255,2070.319,0.40066,25.381,79.74746630000001,61.9208585637238,-17.826607736276216
894ba0a4d2fffff,121.59594286188724,25.05540674532737,1.0,1.0,1.0,1.0,0.714,14.0,3.0,2.0,2.0,1.0,1.0,49.02,0.0,4.0,1.0,0.0,6.0,2.0,-8.584150308568875e-6,79.17755100000001,1.1427165495169065,114.061,1472.607,0.22945,10.599,87.92337086,91.88314000683005,3.959769146830041
894ba0a4393ffff,121.52863604087788,25.03617498326868,1.0,1.0,0.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,28.105,0.0,8.0,0.0,1.0,6.0,7.0,-8.130911815425729e-6,81.6043732,1.2925373278034666,92.671,2052.66,0.00286,37.696,83.97029522000001,83.28474357297476,-0.6855516470252496
894ba0a55b7ffff,121.4940450161202,25.023383989475377,1.0,1.0,1.0,1.0,0.538,13.0,3.0,2.0,2.0,1.0,1.0,31.351,0.0,15.0,0.0,2.0,2.0,1.0,5.905196294070168e-6,43.982798800000005,0.8758391766346513,240.008,1618.335,1.0,43.26,53.97974704,53.095364555051866,-0.8843824849481337
894ba1d322bffff,121.61471902467996,25.061749008047272,1.0,1.0,1.0,2.0,0.714,7.0,1.0,1.0,1.0,1.0,1.0,21.601,0.0,0.0,0.0,2.0,8.0,0.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,1724.476,0.22945,7.273,65.73649416,77.965877547409,12.229383387408987
894ba0a432fffff,121.5435839917248,25.023727982781708,2.0,1.0,0.0,1.0,0.556,18.0,2.0,2.0,1.0,1.0,1.0,21.725,2.0,6.0,0.0,4.0,5.0,20.0,-5.551785414737232e-6,75.328863,1.259315372838953,136.254,2018.043,0.0,40.468,94.81960024,92.3686526998483,-2.4509475401517022
894ba0a694bffff,121.57187266348484,25.08216040911253,1.0,1.0,0.0,5.0,1.0,4.0,5.0,2.0,4.0,1.0,1.0,27.267,0.0,14.0,1.0,0.0,2.0,9.0,2.640990870227593e-7,60.6387755,1.3570544322769913,108.636,1795.842,0.58423,31.278,67.84691688,57.94300552140461,-9.903911358595387
894ba0a65b7ffff,121.5100723046391,25.1179894828787,1.0,1.0,1.0,1.0,0.385,13.0,2.0,2.0,2.0,1.0,1.0,50.493,0.0,11.0,0.0,0.0,2.0,3.0,1.2416562100221862e-6,57.544023300000006,1.0283727376965008,105.234,1744.198,0.59608,36.214,63.18904468000001,66.82175720023099,3.6327125202309816
894ba0a4e6bffff,121.55597495918909,25.022756981208342,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,37.398,0.0,5.0,1.0,1.0,7.0,15.0,1.6694318757861285e-6,54.9766764,1.123431180259538,260.376,1850.733,0.40066,18.364,68.98774846,59.41639410669756,-9.571354353302446
894ba0a5967ffff,121.5690045071804,24.99172107377981,24.0,1.0,2.0,2.0,0.2,5.0,4.0,2.0,2.0,1.0,0.0,59.193,1.0,7.0,1.0,0.0,2.0,8.0,-1.8888053381390052e-6,61.11224490000001,0.8766219253524274,181.32,1147.691,0.80751,23.1,81.17127436000001,76.90377853597768,-4.267495824022333
894ba1d36c3ffff,121.58535503856154,25.079291996117348,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,34.264,1.0,1.0,0.0,3.0,5.0,12.0,-7.846676838836679e-7,62.555685100000005,1.3570544322769913,200.184,1817.953,0.58423,27.62,55.45181978,50.60203106277704,-4.849788717222964
894ba0a55a7ffff,121.49744496750526,25.023633979737586,1.0,1.0,1.0,2.0,0.857,7.0,2.0,2.0,1.0,1.0,1.0,33.49,0.0,9.0,3.0,1.0,3.0,9.0,5.426149709050659e-6,43.7344023,0.8758391766346513,243.661,1395.303,1.0,42.754,66.1027768,58.44207128792155,-7.660705512078451
894ba5692a3ffff,121.53095598403875,25.122758995333115,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,34.058,0.0,6.0,0.0,2.0,6.0,1.0,-3.512773257802436e-6,65.3661808,0.9819666023739572,172.395,1810.874,0.65284,22.83,56.315294740000006,56.83552237117709,0.5202276311770859
894ba0a4e7bffff,121.55637796109374,25.02590501449346,3.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,1.0,1.0,1.0,22.884,0.0,5.0,1.0,1.0,7.0,15.0,7.648106491646254e-7,55.9906706,1.146169053477875,265.515,2045.374,0.40066,22.476,68.69419342,63.92907589893536,-4.765117521064646
894ba0a4093ffff,121.51212302106995,25.05092201989653,1.0,1.0,0.0,1.0,0.545,11.0,2.0,2.0,1.0,1.0,1.0,24.3,2.0,12.0,0.0,1.0,6.0,4.0,1.6043074184222231e-6,54.0177843,1.1027380811505023,205.133,1826.627,0.52195,32.364,60.00060058,62.913526567306334,2.9129259873063376
894ba0a6bafffff,121.57812497652048,25.07591999837939,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,30.428,0.0,7.0,0.0,1.0,6.0,12.0,-3.437290386116442e-7,61.224198300000005,1.3570544322769913,156.134,1945.696,0.58423,27.604,49.2960896,53.946166655775,4.650077055775
894ba56967bffff,121.51060892631256,25.11971887759809,1.0,1.0,1.0,1.0,0.267,15.0,3.0,2.0,2.0,1.0,1.0,44.991,0.0,11.0,0.0,0.0,2.0,3.0,7.503097919345208e-7,53.603207,1.0283727376965008,134.063,1856.066,0.59608,34.043,63.14871392,68.67822207384236,5.5295081538423645
894ba0a5b33ffff,121.56080301923714,24.98195002087484,1.0,1.0,1.0,2.0,1.0,7.0,4.0,2.0,2.0,1.0,1.0,59.021,0.0,4.0,0.0,2.0,6.0,16.0,1.402028919220036e-6,56.981049600000006,0.8766219253524274,153.931,1296.155,0.80751,27.285,47.94930668,48.911291876180485,0.9619851961804855
894ba1d368fffff,121.59088701083834,25.083389992398864,1.0,1.0,0.0,5.0,0.8,5.0,4.0,2.0,1.0,1.0,1.0,49.492,1.0,7.0,0.0,0.0,8.0,52.0,-2.784751292657614e-7,58.6865889,1.3570544322769913,277.644,1658.887,0.58423,29.212,52.12982136,48.15358303792389,-3.9762383220761137
894ba1d324fffff,121.60448773838787,25.05619339880356,1.0,1.0,1.0,1.0,1.0,13.0,2.0,2.0,1.0,1.0,1.0,35.985,1.0,9.0,0.0,2.0,3.0,11.0,2.5297736411897886e-6,50.87667640000001,1.1427165495169065,158.914,1868.57,0.22945,33.578,77.20993422000001,78.08943893149353,0.8795047114935244
894ba0a4ad7ffff,121.56405796369728,25.022217982924644,1.0,1.0,0.0,5.0,0.6,5.0,4.0,2.0,2.0,1.0,1.0,28.175,0.0,1.0,0.0,1.0,5.0,1.0,1.9883215197140597e-6,52.5755102,1.123431180259538,253.742,1944.17,0.40066,26.656,56.362567680000005,55.871613318159184,-0.49095436184082075
894ba0a41c3ffff,121.53228703026298,25.0486019929166,1.0,2.0,0.0,2.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,39.712,4.0,7.0,1.0,2.0,6.0,9.0,-1.1562093198587682e-6,61.69620990000001,1.3432755414146582,219.142,1896.369,0.31615,40.74,79.80630954,71.96505631897872,-7.841253221021276
894ba0a4997ffff,121.59881897345132,25.054905016466464,1.0,1.0,0.0,1.0,0.273,22.0,2.0,2.0,2.0,1.0,0.0,27.149,0.0,2.0,0.0,1.0,5.0,2.0,2.754537113293595e-6,50.3842566,1.1427165495169065,158.134,1130.617,0.22945,36.071,90.97859122,87.3813286975557,-3.5972625224442965
894ba0a442fffff,121.51228596526772,25.052724003350704,2.0,1.0,0.0,1.0,1.0,11.0,4.0,2.0,2.0,1.0,1.0,19.638,25.0,10.0,0.0,1.0,10.0,12.0,2.247049831614324e-6,51.670845500000006,1.0450340557612128,209.747,1938.405,0.52195,29.363,58.25381586,61.31012951574159,3.05631365574159
894ba0a4533ffff,121.53200598504952,25.06127601725109,4.0,1.0,1.0,1.0,0.462,13.0,1.0,1.0,1.0,1.0,0.0,14.208,2.0,18.0,0.0,1.0,9.0,21.0,2.9410200282043057e-6,49.5728863,1.344965233176035,282.125,1953.418,0.31615,42.736,117.34366854,114.4507530256134,-2.892915514386601
894ba0a4567ffff,121.53058399517585,25.055711020275822,2.0,1.0,0.0,2.0,0.714,7.0,1.0,1.0,1.0,1.0,1.0,16.274,2.0,9.0,1.0,1.0,5.0,17.0,-9.792210157872074e-7,63.6437318,1.344965233176035,149.628,1905.697,0.31615,38.148,96.347541,81.11902358561926,-15.228517414380747
894ba0a6037ffff,121.5062079958181,25.091923985207416,1.0,1.0,0.0,5.0,0.4,5.0,3.0,2.0,1.0,1.0,1.0,28.592,0.0,5.0,0.0,3.0,4.0,2.0,6.111143176744256e-6,43.8262391,0.9819666023739572,222.462,1335.629,0.65284,26.525,45.3968985,39.478126861058605,-5.918771638941394
894ba0a44afffff,121.51079298067408,25.0592799927384,1.0,1.0,0.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,11.431,3.0,6.0,2.0,1.0,7.0,11.0,3.301470212442388e-6,50.549854200000006,1.0450340557612128,194.066,2038.289,0.52195,26.385,65.60855970000001,47.32221532621945,-18.286344373780565
894ba0a5897ffff,121.53611311760552,25.00314550707263,1.0,1.0,1.0,1.0,0.571,14.0,4.0,2.0,2.0,1.0,1.0,64.462,1.0,6.0,0.0,3.0,8.0,6.0,-3.1550413966409333e-7,61.273177800000006,0.8766219253524274,188.393,1414.442,0.80751,35.767,61.86540236,63.327310551503146,1.4619081915031487
894ba0a4323ffff,121.54232000072597,25.027035020770057,1.0,1.0,0.0,5.0,0.75,4.0,4.0,2.0,2.0,1.0,1.0,38.245,2.0,6.0,0.0,4.0,5.0,20.0,-5.240146177219898e-6,74.0020408,1.259315372838953,194.678,1799.217,0.0,35.328,93.60736338,82.10701518848786,-11.500348191512131
894ba0a4d17ffff,121.58745879763896,25.06081845974057,1.0,1.0,0.0,1.0,0.308,13.0,4.0,2.0,2.0,1.0,1.0,56.398,0.0,3.0,0.0,0.0,4.0,1.0,-2.6215308232041954e-6,64.9361516,1.3570544322769913,117.663,1599.174,0.58423,5.016,61.810856660000006,65.59822099255076,3.7873643325507587
894ba0a591bffff,121.55747213908448,24.998314548335987,1.0,1.0,1.0,2.0,0.4,10.0,3.0,2.0,1.0,1.0,1.0,42.407,0.0,2.0,2.0,0.0,5.0,10.0,-1.7157378045730443e-8,57.25102040000001,0.8766219253524274,189.381,1680.197,0.80751,35.337,60.79862070000001,68.68204756905298,7.883426869052975
894ba0a4347ffff,121.53144003894715,25.021097993022337,1.0,1.0,0.0,1.0,0.364,11.0,3.0,2.0,2.0,1.0,1.0,40.777,0.0,10.0,1.0,3.0,2.0,4.0,-4.319427282076364e-6,71.9300292,1.259315372838953,158.538,1935.837,0.0,33.629,83.30715174000001,83.40074213845476,0.09359039845475081
894ba0a4e83ffff,121.55212699507928,25.03955301597693,1.0,1.0,0.0,2.0,0.143,7.0,4.0,2.0,2.0,1.0,1.0,40.783,13.0,9.0,0.0,0.0,5.0,39.0,-7.341650186735204e-6,79.82507290000001,1.259315372838953,188.886,2106.471,0.0,39.053,107.59420318,92.64618340303838,-14.948019776961615
894ba0a4347ffff,121.53037796799578,25.02207398182809,1.0,1.0,0.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,1.0,37.383,0.0,8.0,0.0,3.0,4.0,17.0,-4.319427282076364e-6,71.9300292,1.259315372838953,158.538,1935.837,0.0,33.629,57.99464114,79.17575308633518,21.18111194633518
894ba0a40dbffff,121.5059209994534,25.041128981411987,1.0,1.0,1.0,1.0,0.692,13.0,1.0,1.0,1.0,1.0,1.0,19.947,1.0,21.0,1.0,0.0,7.0,21.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1839.113,1.0,34.561,62.06507268000001,66.78132390848752,4.716251228487515
894ba0a410fffff,121.54358198006804,25.04452000607016,2.0,1.0,0.0,1.0,0.5,12.0,2.0,2.0,1.0,1.0,1.0,20.149,8.0,15.0,0.0,3.0,11.0,25.0,1.309758507060706e-6,56.2501458,1.3071981498731249,303.255,2184.963,0.0,41.71,78.91043774,84.37141165202499,5.460973912024983
894ba0a480fffff,121.5804930318056,25.03720801092554,1.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,1.0,1.0,1.0,28.801,0.0,6.0,1.0,2.0,2.0,2.0,4.424294989342504e-6,47.7355685,1.123431180259538,293.254,1799.841,0.40066,26.0,72.9143777,63.965442934461095,-8.948934765538908
894ba1da6d3ffff,121.56605403011946,24.98858697944721,6.0,1.0,1.0,1.0,0.364,22.0,2.0,2.0,2.0,1.0,0.0,40.299,1.0,3.0,2.0,0.0,5.0,3.0,-2.0762808514716165e-6,62.42857140000001,0.8766219253524274,202.281,1193.597,0.80751,22.988,77.4912578,76.72541616489907,-0.7658416351009265
894ba0a4e8fffff,121.55532200893168,25.038979987166343,1.0,1.0,0.0,2.0,0.6,5.0,2.0,1.0,1.0,1.0,1.0,8.458,13.0,7.0,0.0,0.0,4.0,37.0,-5.0745082880611954e-6,74.8618076,1.259315372838953,190.489,2221.377,0.0,35.394,62.54540542,60.34597619247159,-2.1994292275284124
894ba0a58abffff,121.5447230430304,24.998161157640883,2.0,1.0,0.0,5.0,0.75,4.0,5.0,0.0,5.0,1.0,1.0,28.592,0.0,4.0,2.0,2.0,3.0,13.0,7.55402354449765e-7,58.4749271,0.8766219253524274,138.944,1377.567,0.80751,38.342,52.28717744,52.022527933980406,-0.2646495060195946
894ba0a434fffff,121.5282109945678,25.01803499414494,2.0,1.0,1.0,1.0,0.667,12.0,0.0,0.0,0.0,0.0,1.0,43.481,1.0,8.0,1.0,0.0,10.0,13.0,-2.2396314299500204e-6,67.0084548,1.2855702112984644,207.02,1866.436,0.00286,36.72,107.306268,106.72300713261393,-0.5832608673860733
894ba1da6d7ffff,121.5702959,24.9894668,1.0,1.0,0.0,1.0,0.857,14.0,1.0,1.0,1.0,1.0,0.0,15.848,1.0,0.0,1.0,0.0,9.0,2.0,2.6473774139433727e-6,50.7985423,0.8766219253524274,251.452,1286.014,0.80751,33.977,70.04064576,66.36065864329821,-3.6799871167017955
894ba0a4c2fffff,121.57245302646072,25.05041701023021,1.0,1.0,0.0,5.0,0.8,5.0,4.0,0.0,4.0,1.0,1.0,30.232,0.0,15.0,1.0,3.0,8.0,4.0,2.533830425016533e-6,49.9104956,1.319696275879074,285.084,1840.642,0.15267,34.701,49.94766278,58.86046931323245,8.912806533232448
894ba0a59d7ffff,121.55532163931966,25.00144781785304,1.0,1.0,1.0,1.0,0.846,26.0,3.0,2.0,2.0,1.0,0.0,46.603,0.0,3.0,0.0,1.0,6.0,17.0,-3.1079999230665973e-7,62.6323615,0.8766219253524274,218.488,1459.456,0.80751,33.181,64.95169724,65.67971625750792,0.7280190175079184
894ba0a4997ffff,121.59694439699932,25.054800714931584,5.0,1.0,2.0,1.0,1.0,15.0,3.0,2.0,2.0,1.0,0.0,66.522,0.0,2.0,0.0,1.0,5.0,2.0,2.754537113293595e-6,50.3842566,1.1427165495169065,158.134,1130.617,0.22945,36.071,108.82726658,108.03178848855951,-0.7954780914404864
894ba0a466fffff,121.50134397740538,25.02604298061972,1.0,1.0,0.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,18.153,1.0,21.0,0.0,1.0,7.0,19.0,5.2925345542933855e-6,44.9241983,0.8758391766346513,231.313,1389.203,1.0,36.922,59.494482600000005,49.849941135112786,-9.644541464887219
894ba1d36a3ffff,121.59867497235471,25.08484500697108,2.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,37.419,0.0,5.0,0.0,1.0,2.0,7.0,-1.6773343271311966e-6,63.0830904,1.3570544322769913,235.976,1479.396,0.58423,30.812,42.4382075,49.88814490807219,7.449937408072195
894ba0a43abffff,121.53816299584612,25.03025999992633,1.0,1.0,0.0,1.0,0.846,13.0,3.0,2.0,2.0,1.0,1.0,32.918,1.0,8.0,0.0,0.0,5.0,9.0,-8.739344124324216e-6,86.9349854,1.259315372838953,123.915,1480.875,0.0,40.563,84.75641446,89.42355384771278,4.66713938771278
894ba0a695bffff,121.5689499776666,25.083921991793403,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,1.0,1.0,1.0,25.543,0.0,6.0,0.0,2.0,1.0,7.0,3.136350205226452e-6,51.945481,1.3570544322769913,240.887,1744.389,0.58423,33.667,43.0646566,53.88312541596682,10.818468815966824
894ba0a5d43ffff,121.54263122079084,25.005587490743764,1.0,1.0,1.0,2.0,0.625,8.0,2.0,1.0,1.0,1.0,1.0,24.454,0.0,6.0,1.0,1.0,0.0,2.0,6.53163242409216e-8,58.0,0.8766219253524274,254.605,1634.079,0.80751,28.625,71.20560968000001,74.03735959517398,2.8317499151739725
894ba0a4e43ffff,121.55018398610416,25.027200982452925,2.0,1.0,1.0,1.0,0.824,17.0,4.0,2.0,2.0,1.0,1.0,71.925,1.0,6.0,0.0,1.0,9.0,9.0,-5.92936907579179e-6,69.7539359,1.259315372838953,276.127,1769.399,0.0,35.707,95.64704198,94.60954175755903,-1.0375002224409684
894ba0a45bbffff,121.52736702073707,25.06583501820724,4.0,1.0,0.0,2.0,0.5,10.0,1.0,1.0,1.0,1.0,1.0,8.688,1.0,28.0,1.0,0.0,9.0,2.0,2.923498151032982e-6,50.04052480000001,1.344965233176035,242.422,1817.253,0.31615,40.067,49.49476818,62.27039509687644,12.77562691687644
894ba0a65a7ffff,121.51065715066352,25.115644741901107,1.0,1.0,0.0,5.0,1.0,5.0,6.0,2.0,2.0,1.0,1.0,23.782,0.0,6.0,1.0,1.0,3.0,20.0,4.211055117822335e-7,59.9431487,1.0283727376965008,95.031,1384.989,0.59608,32.432,47.51393282,49.2408494803475,1.7269166603474986
894ba0a602fffff,121.50594698335324,25.087795981712546,1.0,1.0,0.0,5.0,0.75,4.0,1.0,2.0,1.0,1.0,1.0,16.181,2.0,17.0,0.0,0.0,1.0,0.0,5.3496748959857785e-6,43.103790100000005,0.9819666023739572,193.207,1418.335,0.65284,19.94,40.48051274,42.45919243502579,1.9786796950257894
894ba0a40c3ffff,121.50779896485984,25.04191901769579,1.0,1.0,1.0,1.0,0.933,15.0,4.0,2.0,2.0,1.0,1.0,56.894,4.0,15.0,0.0,1.0,10.0,7.0,-2.928940629843229e-6,73.5918367,1.2425535261887273,109.547,2031.244,1.0,30.1,87.69262602,81.59497370562009,-6.097652314379914
894ba0a4603ffff,121.49423153704178,25.035404381452945,6.0,1.0,0.0,1.0,0.571,14.0,1.0,0.0,1.0,1.0,0.0,10.224,2.0,13.0,0.0,4.0,2.0,4.0,5.134794449878938e-6,45.4944606,0.8758391766346513,327.949,1506.136,1.0,43.132,66.50707614,65.9854181951039,-0.5216579448960914
894ba0a4533ffff,121.53105899762876,25.063558996218987,1.0,1.0,0.0,5.0,0.75,4.0,4.0,1.0,1.0,1.0,1.0,24.844,2.0,18.0,0.0,1.0,9.0,21.0,2.9410200282043057e-6,49.5728863,1.344965233176035,282.125,1953.418,0.31615,42.736,59.57117716,59.18312154852756,-0.3880556114724385
894ba1d3603ffff,121.5944250121687,25.079208009447527,3.0,1.0,0.0,5.0,0.5,4.0,2.0,1.0,1.0,1.0,1.0,17.152,0.0,7.0,1.0,1.0,7.0,9.0,1.9301885795997645e-6,56.3049563,1.3570544322769913,175.284,1556.985,0.58423,33.464,68.0399756,46.16060324763791,-21.879372352362097
