hex_id,x,y,land,building,parking,type,floor_ratio,t_floor,room,living_room,bathroom,partition,class,area,nimby,crime,school,green,trans,medical,rich_poor_gap,income_median,urban_index,a65_a0a14_rat,district,age,mean_rent,pred_rent,diff
894ba0a45d7ffff,121.5164340015112,25.063145014021146,2.0,1.0,0.0,1.0,0.533,15.0,1.0,0.0,1.0,1.0,1.0,9.266,5.0,10.0,1.0,2.0,2.0,6.0,2.444235768301261e-6,48.6396501,1.0578742506774697,160.57,0.52195,36.467,1841.948,1843.6518878222946,1.7038878222945186
894ba0a591bffff,121.55876303164229,24.998314010444247,1.0,1.0,0.0,2.0,1.0,10.0,0.0,1.0,1.0,1.0,1.0,8.425,0.0,2.0,2.0,0.0,5.0,10.0,-1.7157378045730443e-8,57.25102040000001,0.8766219253524274,189.381,0.80751,35.337,1680.197,1679.0982954343513,-1.0987045656486316
894ba0a4c83ffff,121.55995502209288,25.059168010511986,2.0,1.0,0.0,5.0,0.6,5.0,2.0,2.0,2.0,1.0,1.0,33.662,0.0,7.0,0.0,2.0,2.0,26.0,-7.256716526716702e-6,72.67696790000001,1.3448001818961128,142.348,0.15267,44.414,1550.344,1570.5054976943538,20.161497694353784
894ba56925bffff,121.5153641777046,25.10720237317072,1.0,1.0,1.0,1.0,0.857,14.0,3.0,2.0,2.0,1.0,0.0,48.648,0.0,12.0,1.0,0.0,2.0,7.0,1.5653363322348085e-6,57.2932945,1.0283727376965008,217.362,0.59608,35.731,1539.223,1540.365555887907,1.142555887907065
894ba0a636fffff,121.5153661,25.0660564,6.0,1.0,1.0,1.0,0.214,14.0,2.0,2.0,1.0,1.0,0.0,33.054,5.0,10.0,1.0,2.0,2.0,6.0,3.868428326760956e-6,45.8291545,1.0450340557612128,301.088,0.52195,38.928,1660.301,1660.3009999999913,-8.640199666842818e-12
894ba0a6acbffff,121.53723000620364,25.064994983871003,2.0,1.0,1.0,1.0,0.643,14.0,0.0,0.0,0.0,0.0,1.0,31.765,3.0,9.0,0.0,0.0,5.0,2.0,3.746422490880496e-6,48.9670554,1.344965233176035,245.615,0.31615,34.37,1799.307,1800.2025043595677,0.895504359567667
894ba0a4da3ffff,121.59142403937476,25.065281980235724,1.0,2.0,0.0,1.0,0.455,11.0,2.0,1.0,1.0,1.0,1.0,25.643,0.0,2.0,0.0,0.0,0.0,3.0,-2.827132441381121e-6,67.42740520000001,1.3570544322769913,138.475,0.58423,29.847,1633.408,1614.3792354866273,-19.028764513372607
894ba0a6a1bffff,121.54446702522432,25.065427992989044,7.0,1.0,1.0,1.0,0.167,12.0,2.0,2.0,2.0,1.0,0.0,33.904,0.0,5.0,1.0,0.0,9.0,15.0,7.597180866493811e-7,59.6603499,1.3448688057200409,241.885,0.15267,37.887,1755.372,1734.0752270849223,-21.29677291507778
894ba0a591bffff,121.5577290400666,24.997871990780283,1.0,1.0,0.0,5.0,0.25,4.0,3.0,1.0,1.0,1.0,1.0,23.71,0.0,2.0,2.0,0.0,5.0,10.0,-1.7157378045730443e-8,57.25102040000001,0.8766219253524274,189.381,0.80751,35.337,1680.197,1673.7885531737945,-6.408446826205363
894ba0a695bffff,121.56884796990494,25.084892993366765,2.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,33.012,0.0,9.0,0.0,1.0,2.0,7.0,3.136350205226452e-6,51.945481,1.3570544322769913,240.887,0.58423,33.667,1744.389,1744.3890000000083,8.412825991399586e-12
894ba0a5d63ffff,121.54983358957593,25.006524042437007,2.0,1.0,1.0,1.0,0.538,13.0,3.0,2.0,2.0,1.0,1.0,45.904,0.0,0.0,1.0,0.0,2.0,0.0,1.5160074887683214e-6,56.900000000000006,0.8766219253524274,162.322,0.80751,24.551,1354.268,1354.2068697281804,-0.06113027181959296
894ba0a580fffff,121.54116103497388,24.991120996415205,25.0,1.0,1.0,1.0,0.636,22.0,2.0,2.0,1.0,1.0,0.0,30.613,4.0,7.0,2.0,0.0,8.0,26.0,3.702661583451393e-7,63.0655977,0.8766219253524274,87.176,0.80751,25.237,1651.322,1651.321999999989,-1.0913936421275139e-11
894ba0a4437ffff,121.51093396428551,25.058143993401032,13.0,1.0,1.0,1.0,1.0,15.0,4.0,2.0,2.0,1.0,0.0,61.924,3.0,6.0,2.0,1.0,7.0,11.0,3.866140986474715e-6,48.9151603,1.0450340557612128,246.655,0.52195,32.528,1688.853,1688.8530000000023,2.2737367544323206e-12
894ba0a45c3ffff,121.51548902574716,25.06216701355864,1.0,1.0,1.0,1.0,0.389,18.0,2.0,2.0,1.0,1.0,1.0,51.231,5.0,10.0,1.0,2.0,2.0,6.0,1.235873133315598e-6,59.408746400000005,1.0450340557612128,112.893,0.52195,37.468,1982.097,1980.4910370018738,-1.6059629981261878
894ba0a4d2fffff,121.59594286188724,25.05540674532737,1.0,1.0,1.0,1.0,0.357,14.0,3.0,1.0,2.0,1.0,1.0,43.929,0.0,4.0,1.0,0.0,6.0,2.0,-8.584150308568875e-6,79.17755100000001,1.1427165495169065,114.061,0.22945,10.599,1472.607,1472.0798428543746,-0.5271571456253241
894ba0a406fffff,121.52133096080335,25.03238498001936,1.0,1.0,0.0,1.0,0.667,12.0,3.0,2.0,2.0,1.0,1.0,42.882,1.0,10.0,0.0,0.0,5.0,14.0,-8.434782720180785e-6,87.3180758,1.274192638590502,86.668,0.00286,35.234,1547.571,1658.7493929363845,111.17839293638463
894ba0a40dbffff,121.50656598690271,25.04116301193888,1.0,1.0,0.0,1.0,0.8,15.0,2.0,1.0,1.0,1.0,1.0,16.501,4.0,15.0,0.0,1.0,10.0,7.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba0a4573ffff,121.52721222417247,25.056098859130863,40.0,1.0,0.0,1.0,0.391,23.0,2.0,2.0,2.0,1.0,0.0,27.6,3.0,12.0,0.0,2.0,4.0,9.0,2.6629140646649528e-6,52.700874600000006,1.344965233176035,282.639,0.31615,34.987,2011.599,2012.5854317419537,0.9864317419537656
894ba0a5887ffff,121.54137703661873,25.00159900402724,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,31.693,0.0,7.0,0.0,0.0,6.0,13.0,3.6202310910372994e-7,59.2023324,0.8766219253524274,159.156,0.80751,36.735,1594.156,1586.5229580700425,-7.633041929957471
894ba0a46afffff,121.5019680100968,25.03871101189344,7.0,1.0,0.0,1.0,0.333,15.0,1.0,1.0,1.0,1.0,0.0,14.844,3.0,24.0,1.0,3.0,10.0,12.0,3.4793648136145315e-6,49.7991254,0.8758391766346513,296.802,1.0,35.978,1719.33,1719.3300000000033,3.410605131648481e-12
894ba5696c7ffff,121.50413081048632,25.12938451946944,1.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,1.0,1.0,1.0,39.531,0.0,6.0,0.0,2.0,5.0,1.0,3.69316695780927e-7,56.0612245,1.0283727376965008,217.864,0.59608,26.786,1461.371,1461.3036313137711,-0.06736868622897418
894ba0a40b3ffff,121.5218040354186,25.04884200871402,2.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,9.181,0.0,5.0,0.0,0.0,6.0,7.0,1.166389793091417e-6,55.0317784,1.2951903285920503,254.795,0.31615,37.795,2126.325,2095.1676233721832,-31.157376627816575
894ba0a45d3ffff,121.51325658965544,25.0624219072342,1.0,2.0,0.0,2.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,30.371,0.0,3.0,4.0,1.0,10.0,9.0,2.4507525394658e-6,51.794752200000005,1.0450340557612128,133.98,0.52195,42.74,1855.327,1848.3729372189375,-6.9540627810624756
894ba0a4e83ffff,121.5510429635416,25.040514001176007,1.0,1.0,0.0,2.0,0.4,10.0,0.0,0.0,0.0,0.0,1.0,13.165,13.0,9.0,0.0,0.0,5.0,39.0,-7.341650186735204e-6,79.82507290000001,1.259315372838953,188.886,0.0,39.053,2106.471,2106.76437817035,0.29337817035002445
894ba0a4573ffff,121.52721222417247,25.056098859130863,40.0,1.0,0.0,1.0,0.391,23.0,2.0,2.0,2.0,1.0,0.0,26.614,3.0,12.0,0.0,2.0,4.0,9.0,2.6629140646649528e-6,52.700874600000006,1.344965233176035,282.639,0.31615,34.987,2011.599,2012.5854317419537,0.9864317419537656
894ba0a48a7ffff,121.58656203261882,25.04544800848022,1.0,1.0,0.0,2.0,0.429,7.0,3.0,2.0,2.0,1.0,1.0,37.077,2.0,15.0,1.0,2.0,6.0,4.0,2.503447652567686e-6,52.4090379,1.1427165495169065,242.599,0.22945,37.553,1697.866,1699.2441241812462,1.3781241812462213
894ba5696c3ffff,121.50168101373208,25.130440003765017,1.0,1.0,0.0,2.0,0.8,10.0,1.0,1.0,1.0,1.0,1.0,21.759,3.0,10.0,0.0,0.0,8.0,36.0,3.850474868968185e-6,48.444898,1.0283727376965008,265.742,0.59608,30.6,1574.416,1574.4160000000115,1.1596057447604835e-11
894ba0a4cb3ffff,121.56561900934469,25.06150400501745,1.0,1.0,0.0,5.0,0.5,4.0,2.0,2.0,1.0,1.0,1.0,27.857,0.0,6.0,1.0,1.0,4.0,24.0,4.507114687184176e-7,57.14752190000001,1.3448001818961128,232.48,0.15267,43.05,1797.009,1782.5658278904095,-14.443172109590478
894ba0a4997ffff,121.59694439699932,25.054800714931584,5.0,1.0,1.0,1.0,0.941,17.0,2.0,2.0,1.0,1.0,0.0,35.991,0.0,2.0,0.0,1.0,5.0,2.0,2.754537113293595e-6,50.3842566,1.1427165495169065,158.134,0.22945,36.071,1130.617,1130.6170000000063,6.366462912410498e-12
894ba1da6d3ffff,121.56605403011946,24.98858697944721,6.0,1.0,1.0,1.0,0.955,22.0,2.0,1.0,1.0,1.0,0.0,25.555,1.0,3.0,2.0,0.0,5.0,3.0,-2.0762808514716165e-6,62.42857140000001,0.8766219253524274,202.281,0.80751,22.988,1193.597,1192.938022577721,-0.6589774222788947
894ba0a6527ffff,121.51426199894132,25.108305995868665,1.0,1.0,0.0,1.0,0.913,23.0,4.0,1.0,2.0,1.0,1.0,57.366,0.0,12.0,1.0,0.0,2.0,7.0,1.755487615814446e-6,56.7746356,1.0283727376965008,208.06,0.59608,31.1,1509.795,1532.5085609918542,22.713560991854138
894ba0a456bffff,121.52596003447007,25.050189986382705,1.0,1.0,0.0,2.0,0.429,7.0,1.0,0.0,1.0,1.0,1.0,9.202,1.0,28.0,0.0,2.0,6.0,9.0,2.505087644126214e-6,53.1653061,1.344965233176035,241.897,0.31615,35.82,2062.217,2055.4031348933577,-6.8138651066424245
894ba56969bffff,121.5043980076464,25.135519017994184,1.0,1.0,0.0,2.0,0.857,7.0,2.0,1.0,1.0,1.0,1.0,17.911,0.0,9.0,1.0,2.0,11.0,6.0,3.167121392833113e-6,48.6023324,1.0283727376965008,231.695,0.59608,26.405,1506.251,1506.2509999999927,-7.275957614183426e-12
894ba0a4637ffff,121.5053950350291,25.037605019769444,1.0,1.0,1.0,1.0,0.579,19.0,3.0,2.0,2.0,1.0,1.0,49.486,0.0,14.0,1.0,0.0,7.0,4.0,2.42218236121812e-6,49.8422741,0.8758391766346513,325.73,1.0,35.997,1694.149,1694.5032050473083,0.3542050473083691
894ba0a40a7ffff,121.52692403715427,25.048420985717527,1.0,1.0,0.0,2.0,0.6,10.0,0.0,0.0,0.0,0.0,1.0,13.87,1.0,28.0,0.0,2.0,6.0,9.0,1.335135033118595e-6,57.4795918,1.33701678883362,231.028,0.31615,38.357,2037.348,2047.1858678473936,9.837867847393682
894ba0a4513ffff,121.5242979868894,25.063066014583725,6.0,1.0,1.0,1.0,0.8,15.0,3.0,2.0,1.0,1.0,0.0,38.439,6.0,15.0,0.0,1.0,5.0,16.0,1.3501544737433962e-7,57.6629738,1.344965233176035,211.237,0.31615,29.797,1963.806,1963.9874324854015,0.18143248540150125
894ba1da68bffff,121.57361132166052,24.988786301104724,1.0,1.0,1.0,2.0,0.625,8.0,4.0,2.0,3.0,1.0,1.0,65.709,0.0,10.0,0.0,0.0,3.0,3.0,-1.995188192370628e-6,60.3081633,0.8766219253524274,143.738,0.80751,29.694,1361.787,1361.8330371650427,0.04603716504266231
894ba0a5d5bffff,121.5401340003778,25.005690001419595,1.0,1.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,40.701,1.0,7.0,0.0,0.0,7.0,10.0,1.88401089470541e-7,58.4577259,0.8766219253524274,242.642,0.80751,37.026,1494.103,1486.969273253159,-7.133726746841148
894ba5696d7ffff,121.5026806,25.1323027,3.0,1.0,1.0,2.0,0.4,5.0,3.0,2.0,2.0,1.0,1.0,41.291,3.0,10.0,0.0,0.0,8.0,36.0,3.849525406403972e-6,47.4924198,1.0283727376965008,264.039,0.59608,33.565,1588.015,1588.015000000011,1.0913936421275139e-11
894ba1da6d3ffff,121.56605403011946,24.98858697944721,6.0,1.0,0.0,1.0,0.818,22.0,2.0,1.0,1.0,1.0,0.0,17.959,1.0,3.0,2.0,0.0,5.0,3.0,-2.0762808514716165e-6,62.42857140000001,0.8766219253524274,202.281,0.80751,22.988,1193.597,1192.938022577721,-0.6589774222788947
894ba0a4c5bffff,121.55378300768967,25.0455669895958,1.0,1.0,0.0,5.0,0.75,4.0,3.0,2.0,2.0,1.0,1.0,27.325,1.0,3.0,0.0,2.0,2.0,26.0,-3.018837385592029e-6,67.24344020000001,1.3304047678375208,119.886,0.15267,42.156,1945.922,1988.3070768737848,42.38507687378478
894ba0a4d13ffff,121.5818724416112,25.059828001568007,2.0,1.0,1.0,1.0,0.2,15.0,4.0,2.0,3.0,1.0,1.0,70.939,0.0,0.0,1.0,0.0,7.0,1.0,-1.241445078910791e-6,61.8125364,1.3570544322769913,136.112,0.58423,5.036,1744.191,1744.151419223093,-0.039580776907087056
894ba0a55a7ffff,121.49598601343854,25.021232983572983,1.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,2.0,1.0,1.0,28.017,0.0,13.0,0.0,0.0,3.0,8.0,5.426149709050659e-6,43.7344023,0.8758391766346513,243.661,1.0,42.754,1395.303,1408.6142656781271,13.311265678127029
894ba0a460bffff,121.4930940053859,25.0336029962793,1.0,1.0,0.0,1.0,0.75,12.0,2.0,1.0,1.0,1.0,1.0,18.991,2.0,13.0,0.0,4.0,2.0,4.0,6.482727963380016e-6,42.583965000000006,0.8758391766346513,316.871,1.0,39.597,1305.396,1305.3960000000045,4.547473508864641e-12
894ba0a40afffff,121.52439597133753,25.044292982222643,0.0,1.0,0.0,1.0,1.0,14.0,2.0,2.0,2.0,1.0,1.0,38.254,4.0,1.0,0.0,0.0,8.0,5.0,-3.5769482377991595e-6,67.2892128,1.2929162566198993,290.622,0.00286,31.156,2686.607,2683.948193680826,-2.658806319173891
894ba0a446bffff,121.50376467104246,25.04536628492427,1.0,1.0,0.0,2.0,0.667,9.0,2.0,1.0,1.0,1.0,1.0,14.0,5.0,4.0,0.0,0.0,1.0,1.0,2.941753707859279e-6,47.9644315,0.8758391766346513,307.855,1.0,23.464,2065.073,2065.0729999999858,-1.4097167877480388e-11
894ba0a580bffff,121.53879700300229,24.99088098061777,1.0,1.0,0.0,5.0,0.75,4.0,2.0,2.0,2.0,1.0,1.0,35.214,4.0,7.0,2.0,0.0,8.0,26.0,7.368885507025186e-8,62.78979590000001,0.8766219253524274,123.242,0.80751,41.7,1420.198,1420.4679548713987,0.2699548713985678
894ba1d322bffff,121.61463596001948,25.06187201247637,1.0,1.0,1.0,2.0,0.3,10.0,3.0,2.0,1.0,1.0,1.0,57.202,0.0,1.0,0.0,0.0,0.0,0.0,-0.0000123395734295,89.30000000000001,1.1427165495169065,99.838,0.22945,7.273,1724.476,1724.476000000011,1.0913936421275139e-11
894ba0a4557ffff,121.52166900295845,25.058140011997025,1.0,1.0,0.0,2.0,0.8,5.0,0.0,0.0,1.0,1.0,1.0,12.224,1.0,11.0,0.0,0.0,4.0,22.0,1.5489365350733058e-6,53.841691,1.2041527198426258,180.6,0.31615,34.674,2086.936,2082.425491212139,-4.510508787860999
894ba0a4db7ffff,121.59117903634495,25.06702197951592,2.0,1.0,1.0,2.0,0.5,8.0,3.0,2.0,2.0,1.0,1.0,41.479,0.0,2.0,0.0,0.0,0.0,3.0,-0.0000120282794713,97.0215743,1.3570544322769913,119.977,0.58423,17.626,1559.17,1559.7353428196834,0.5653428196833374
894ba0a4c0fffff,121.56488299442684,25.05067798078558,2.0,1.0,0.0,5.0,0.5,4.0,3.0,2.0,2.0,1.0,1.0,31.212,0.0,18.0,1.0,3.0,10.0,25.0,1.2157186365579024e-6,57.221865900000005,1.3448001818961128,257.473,0.15267,35.679,1976.569,1953.0681094262395,-23.500890573760444
894ba0a6babffff,121.57624801694244,25.07645099194555,1.0,1.0,0.0,1.0,0.846,13.0,1.0,2.0,1.0,1.0,1.0,27.406,0.0,7.0,0.0,1.0,6.0,12.0,-4.379846920236865e-7,61.3,1.3570544322769913,140.462,0.58423,23.604,1870.57,1871.2043582441165,0.6343582441165836
894ba0a466bffff,121.49710399168409,25.02532699845048,35.0,1.0,1.0,1.0,0.867,15.0,3.0,2.0,2.0,1.0,0.0,45.698,0.0,9.0,3.0,1.0,3.0,9.0,4.733301622076437e-6,47.1688047,0.8758391766346513,195.334,1.0,45.63,1491.997,1489.7305422305474,-2.2664577694526997
894ba1d32afffff,121.61499797441763,25.069280986240727,1.0,1.0,0.0,5.0,0.8,5.0,3.0,2.0,2.0,1.0,1.0,29.823,0.0,14.0,1.0,2.0,4.0,21.0,2.5867845012942605e-6,55.1635569,1.3570544322769913,97.593,0.58423,27.54,1432.647,1437.2579080753467,4.610908075346742
894ba0a4dcbffff,121.57643904051577,25.056819987975445,1.0,1.0,0.0,2.0,0.5,10.0,3.0,2.0,2.0,1.0,1.0,38.656,0.0,3.0,0.0,0.0,5.0,0.0,2.029882045221241e-6,55.35918370000001,1.3570544322769913,151.746,0.58423,16.139,1478.854,1485.6331137982934,6.779113798293338
894ba0a42bbffff,121.51150321201835,25.02594758659723,1.0,1.0,1.0,1.0,0.818,11.0,3.0,2.0,2.0,1.0,0.0,38.487,0.0,11.0,1.0,1.0,6.0,8.0,1.7518624126091456e-6,55.721865900000005,1.2929162566198993,174.753,0.00286,41.96,1628.672,1628.696296076021,0.02429607602107353
894ba0a6edbffff,121.52112803492749,25.0814500009089,1.0,1.0,0.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,10.769,0.0,21.0,1.0,0.0,6.0,12.0,3.462447134510264e-6,49.5714286,0.9819666023739572,231.254,0.65284,24.581,1725.592,1725.592000000001,9.094947017729282e-13
894ba0a446fffff,121.5062378353934,25.04659980770508,1.0,1.0,0.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,13.041,5.0,11.0,0.0,1.0,5.0,1.0,3.535642008867e-6,46.2265306,0.8983935303495525,254.111,1.0,18.037,1885.484,1885.4840000000038,3.865352482534945e-12
894ba0a6a4bffff,121.54175698828963,25.05886601054057,1.0,1.0,1.0,2.0,0.667,9.0,2.0,2.0,1.0,1.0,1.0,45.556,0.0,5.0,0.0,1.0,3.0,9.0,1.1554709884059496e-6,54.9364431,1.344965233176035,220.494,0.31615,39.617,1854.271,1828.9235022973423,-25.34749770265762
894ba0a5c2fffff,121.53474401754085,25.005353007002427,1.0,1.0,1.0,1.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,39.458,0.0,0.0,0.0,0.0,2.0,0.0,-1.894113683563492e-6,67.103207,0.8766219253524274,197.799,0.80751,35.236,1426.994,1427.4592727038107,0.4652727038107969
894ba0a5953ffff,121.55620101911768,24.995302015447663,1.0,1.0,1.0,2.0,0.571,7.0,3.0,2.0,2.0,1.0,1.0,42.507,0.0,0.0,0.0,0.0,1.0,0.0,1.8860817654334745e-6,53.7,0.8766219253524274,211.409,0.80751,7.15,1140.697,1141.3323974763316,0.6353974763317183
894ba0a4233ffff,121.5178320191418,25.02336098115116,2.0,1.0,1.0,1.0,0.4,15.0,2.0,2.0,2.0,1.0,1.0,51.891,0.0,21.0,0.0,0.0,3.0,2.0,1.357404237913949e-6,56.42973760000001,1.2929162566198993,275.201,0.00286,35.714,1626.007,1626.7561700308356,0.7491700308355576
894ba0a43a3ffff,121.53887998384374,25.033700016808552,2.0,1.0,0.0,1.0,0.143,14.0,1.0,1.0,1.0,1.0,1.0,11.779,1.0,1.0,1.0,0.0,1.0,2.0,-8.128840258048725e-6,82.2784257,1.259315372838953,143.758,0.0,37.687,2200.368,2193.3321354815903,-7.035864518409653
894ba0a6197ffff,121.51686093877446,25.10455401975008,1.0,1.0,1.0,1.0,0.846,13.0,3.0,2.0,2.0,1.0,1.0,55.233,0.0,0.0,1.0,1.0,0.0,0.0,2.0216828184864705e-7,60.39446060000001,1.0283727376965008,203.724,0.59608,20.0,1052.521,1052.5210000000036,3.637978807091713e-12
894ba0a602fffff,121.50653698551776,25.088004020549363,1.0,1.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,17.808,2.0,10.0,1.0,0.0,3.0,15.0,5.3496748959857785e-6,43.103790100000005,0.9819666023739572,193.207,0.65284,19.94,1418.335,1418.335000000007,7.048583938740194e-12
894ba0a4233ffff,121.51762096281982,25.0238789827674,2.0,1.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,30.271,0.0,21.0,0.0,0.0,3.0,2.0,1.357404237913949e-6,56.42973760000001,1.2929162566198993,275.201,0.00286,35.714,1626.007,1626.7561700308356,0.7491700308355576
894ba0a4e63ffff,121.55794101839793,25.02750000684871,1.0,1.0,0.0,5.0,0.5,4.0,4.0,1.0,2.0,1.0,1.0,26.072,5.0,9.0,1.0,1.0,4.0,7.0,2.4977940426460437e-6,52.4618076,1.123431180259538,297.699,0.40066,3.0,1691.852,1694.4740809710047,2.622080971004607
894ba5692afffff,121.5313019890018,25.119189017042142,1.0,1.0,0.0,2.0,0.429,7.0,3.0,2.0,2.0,1.0,1.0,45.096,0.0,11.0,0.0,2.0,4.0,19.0,-1.6709470227516071e-6,61.1594752,0.9819666023739572,184.463,0.65284,25.081,1589.61,1590.0960856726083,0.48608567260839664
894ba0a4e83ffff,121.5510429635416,25.040514001176007,1.0,1.0,0.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,32.519,13.0,9.0,0.0,0.0,5.0,39.0,-7.341650186735204e-6,79.82507290000001,1.259315372838953,188.886,0.0,39.053,2106.471,2107.880749305997,1.4097493059971384
894ba0a4e93ffff,121.54994099473112,25.04129397917599,1.0,1.0,0.0,1.0,0.917,12.0,1.0,1.0,0.0,1.0,1.0,21.072,3.0,9.0,2.0,0.0,11.0,23.0,-5.588987042581173e-6,73.8069971,1.259315372838953,199.906,0.0,40.733,2271.995,2207.82737969086,-64.16762030913969
894ba0a43c7ffff,121.5261320311232,25.02905401169744,1.0,1.0,0.0,1.0,0.167,12.0,3.0,2.0,2.0,1.0,1.0,39.739,0.0,2.0,0.0,1.0,5.0,9.0,-8.412556680849062e-6,87.84110790000001,1.259315372838953,92.116,0.0,28.698,2169.837,2166.791105462273,-3.045894537726781
894ba0a61afffff,121.52598501254153,25.09821099932222,1.0,1.0,0.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,22.618,0.0,9.0,0.0,2.0,1.0,2.0,1.6434943023218464e-6,55.89737610000001,0.9819666023739572,263.567,0.65284,33.162,1769.294,1758.8395880128064,-10.45441198719368
894ba0a4187ffff,121.53956897628473,25.054863987050425,1.0,1.0,0.0,1.0,0.417,12.0,1.0,1.0,1.0,1.0,1.0,11.568,0.0,8.0,0.0,4.0,5.0,16.0,-6.687902040099261e-7,59.206122400000005,1.344965233176035,189.853,0.31615,35.472,2041.857,2035.9339253277042,-5.923074672295797
894ba5692b3ffff,121.53009700660137,25.12301900196961,1.0,1.0,1.0,2.0,0.25,8.0,3.0,2.0,2.0,1.0,1.0,53.031,0.0,6.0,0.0,2.0,6.0,1.0,-5.972224313557372e-6,73.03381920000001,0.9924542767994488,163.999,0.65284,26.988,1748.786,1746.7145370856729,-2.071462914327185
894ba0a40dbffff,121.50656598690271,25.04116301193888,1.0,1.0,0.0,1.0,0.267,15.0,2.0,2.0,1.0,1.0,1.0,25.047,4.0,15.0,0.0,1.0,10.0,7.0,2.203504079657398e-6,52.939358600000006,0.8758391766346513,323.093,1.0,34.561,1839.113,1839.1130000000098,9.777068044058979e-12
894ba0a59d3ffff,121.55222900284092,25.00078801298551,1.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,6.352,4.0,4.0,1.0,0.0,4.0,17.0,8.936353404401818e-7,59.4944606,0.8766219253524274,250.385,0.80751,42.085,1450.084,1451.6838672057604,1.5998672057603471
894ba0a65a3ffff,121.50820800173476,25.115292982717648,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,31.209,3.0,11.0,0.0,1.0,3.0,11.0,1.6787107037160413e-6,57.15860060000001,1.0283727376965008,109.664,0.59608,36.494,1297.971,1297.9847500000046,0.013750000004620233
894ba0a4e97ffff,121.55437300985416,25.042358983793463,3.0,1.0,0.0,2.0,0.857,7.0,2.0,2.0,2.0,1.0,1.0,30.646,13.0,7.0,0.0,0.0,4.0,37.0,-4.561022117160152e-6,71.21632650000001,1.259315372838953,210.504,0.0,32.608,2277.458,2276.0755337747883,-1.3824662252118287
894ba0a43b3ffff,121.53485801142403,25.0352339889087,1.0,1.0,0.0,5.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,25.982,1.0,8.0,1.0,1.0,5.0,9.0,-9.364176245187177e-6,85.9,1.259315372838953,166.667,0.0,40.387,2071.816,2075.999503514318,4.18350351431809
894ba0a432bffff,121.54014598649934,25.02337598475785,1.0,1.0,1.0,1.0,0.273,11.0,4.0,2.0,2.0,1.0,1.0,56.948,0.0,4.0,1.0,2.0,4.0,7.0,-7.13522858758198e-6,83.45860060000001,1.259315372838953,98.459,0.0,39.667,2037.263,2005.4850125165287,-31.77798748347118
894ba0a44a7ffff,121.5127840179544,25.0627690018447,1.0,1.0,0.0,1.0,0.75,12.0,1.0,0.0,1.0,1.0,1.0,14.611,0.0,3.0,4.0,1.0,10.0,9.0,3.570556296424698e-6,49.2979592,1.0450340557612128,152.97,0.52195,34.081,2068.692,2068.002014264104,-0.6899857358957888
894ba0a4343ffff,121.52730801213876,25.01922602067665,3.0,1.0,0.0,5.0,1.0,4.0,6.0,2.0,3.0,1.0,1.0,42.631,1.0,8.0,1.0,0.0,10.0,13.0,-1.8827201327929475e-6,67.1413994,1.2856664099150177,210.506,0.00286,38.728,2100.478,2097.9357057257625,-2.54229427423752
894ba0a4c0bffff,121.56192346337043,25.04856475390009,10.0,1.0,0.0,1.0,0.214,14.0,3.0,1.0,1.0,1.0,0.0,26.202,0.0,3.0,0.0,0.0,4.0,4.0,-4.337984266090197e-7,60.5332362,1.3448001818961128,253.862,0.15267,33.699,1795.743,1805.6930347155403,9.950034715540369
894ba0a5803ffff,121.5413809761132,24.993596004784848,1.0,1.0,1.0,1.0,0.692,13.0,1.0,1.0,1.0,1.0,1.0,26.057,2.0,3.0,0.0,2.0,7.0,10.0,9.49955686353308e-7,58.1090379,0.8766219253524274,135.397,0.80751,35.667,1676.962,1675.0278085424889,-1.9341914575111332
894ba0a5cb7ffff,121.53221000057285,25.017150996726546,2.0,1.0,0.0,1.0,0.909,11.0,1.0,1.0,1.0,1.0,1.0,11.528,0.0,8.0,1.0,2.0,5.0,29.0,-1.9707611288769453e-6,66.7276968,1.2853780604831304,196.76,0.0,37.567,2005.183,1977.4002314493969,-27.782768550603123
